时间,组件温度(℃),温度(°C),气压(hPa),湿度(%),总辐射(W/m2),直射辐射(W/m2),散射辐射(W/m2),实际发电功率(mw)
2019/1/4 13:45,6.3275,-5.041,926.04,43.479,481.375,433.238,253.08,20.868734
2019/1/4 14:00,6.9575,-4.809,926.049,42.179,412,370.89,221.853,21.833467
2019/1/4 14:15,5.355,-4.873,926.051,41.509,552.175,494.887,299.293,24.997066
2019/1/4 14:30,10.7425,-4.563,926.051,40.331,537.575,483.773,282.88,25.008135
2019/1/4 14:45,7.0575,-4.676,926.054,39.99,435.625,393.75,238.72,13.992267
2019/1/4 15:00,-0.9,-4.495,926.051,39.312,332.45,298.8,184.307,17.367
2019/1/4 15:15,1.095,-4.227,926.048,38.541,344.775,309.892,185.44,25.086
2019/1/4 15:30,5.7775,-4.332,926.03,39.143,442.45,397.913,226.733,29.604134
2019/1/4 15:45,11.475,-4.131,926.031,39.416,450.4,405.517,227.88,32.385067
2019/1/4 16:00,12.72,-4.17,926.022,39.737,487.875,439.178,244.133,31.334068
2019/1/4 16:15,19.3025,-4.375,926.033,39.939,401.7,361.575,195.013,26.768602
2019/1/4 16:30,12.5375,-4.769,926.042,41.122,333.325,300.037,158.093,22.751402
2019/1/4 16:45,10.9575,-5.012,926.049,41.688,281.675,253.62,133.093,17.458868
2019/1/4 17:00,7.18,-4.5,926.056,39.839,224.225,201.803,106.067,10.988934
2019/1/4 17:15,3.6325,-4.856,926.057,40.677,166.05,149.445,79.6133,5.966
2019/1/4 17:30,-3.1225,-5.24,926.058,41.792,115.85,104.265,55.84,3.5244
2019/1/4 17:45,-6.71,-5.557,926.058,42.984,70.275,63.2475,35.6667,1.827533
2019/1/4 18:00,-9.2125,-5.986,926.059,44.531,35.575,32.0175,19.68,0.496867
2019/1/4 18:15,-11.56,-6.352,926.06,45.544,0,0,7.97334,0
2019/1/4 18:30,-13.4625,-6.778,926.065,46.113,0,0,0,0
2019/1/4 18:45,-13.8,-7.764,926.079,48.063,0,0,0,0
2019/1/4 19:00,-14.1825,-8.354,926.079,49.936,0,0,0,0
2019/1/4 19:15,-15.6775,-8.782,926.078,51.239,0,0,0,0
2019/1/4 19:30,-15.8025,-9.23,926.078,52.797,0,0,0,0
2019/1/4 19:45,-16.48,-9.859,926.078,55.554,0,0,0,0
2019/1/4 20:00,-16.845,-10.101,926.078,56.846,0,0,0,0
2019/1/4 20:15,-17.3314,-9.68,926.079,55.133,0,0,0,0
2019/1/4 20:30,-17.895,-9.868,926.078,55.562,0,0,0,0
2019/1/4 20:45,-18.0375,-10.052,926.078,56.449,0,0,0,0
2019/1/4 21:00,-17.77,-11.028,926.077,57.7,0,0,0,0
2019/1/4 21:15,-16.9725,-11.07,926.078,58.394,0,0,0,0
2019/1/4 21:30,-16.8325,-11.211,926.078,59.202,0,0,0,0
2019/1/4 21:45,-16.965,-11.337,926.075,59.954,0,0,0,0
2019/1/4 22:00,-17.2225,-11.219,926.077,60.195,0,0,0,0
2019/1/4 22:15,-17.18,-11.443,926.078,61.532,0,0,0,0
2019/1/4 22:30,-17.575,-11.88,926.076,63.527,0,0,0,0
2019/1/4 22:45,-18.28,-12.35,926.075,64.138,0,0,0,0
2019/1/4 23:00,-19.04,-11.735,926.075,64.516,0,0,0,0
2019/1/4 23:15,-19.1,-11.755,926.073,63.78,0,0,0,0
2019/1/4 23:30,-19.6875,-12.559,926.073,66.591,0,0,0,0
2019/1/4 23:45,-19.865,-12.776,926.075,66.587,0,0,0,0
2019/1/5 0:00,-19.835,-12.863,926.074,67.476,0,0,0,0
2019/1/5 0:15,-20.455,-12.807,926.074,67.385,0,0,0,0
2019/1/5 0:30,-20.78,-12.607,926.074,66.304,0,0,0,0
2019/1/5 0:45,-21.0375,-12.341,926.075,66.502,0,0,0,0
2019/1/5 1:00,-20.1,-12.06,926.074,65.185,0,0,0,0
2019/1/5 1:15,-20.1,-12.674,926.074,66.887,0,0,0,0
2019/1/5 1:30,-20.1525,-12.385,926.074,66.349,0,0,0,0
2019/1/5 1:45,-20.3825,-12.026,926.074,66.203,0,0,0,0
2019/1/5 2:00,-20.3125,-12.697,926.074,67.24,0,0,0,0
2019/1/5 2:15,-20.3075,-13.265,926.072,68.268,0,0,0,0
2019/1/5 2:30,-21.205,-12.747,926.073,67.012,0,0,0,0
2019/1/5 2:45,-22.0225,-13.308,926.073,68.471,0,0,0,0
2019/1/5 3:00,-22.235,-13.45,926.075,68.679,0,0,0,0
2019/1/5 3:15,-22.88,-14.278,926.074,70.856,0,0,0,0
2019/1/5 3:30,-22.965,-14.262,926.073,71.608,0,0,0,0
2019/1/5 3:45,-22.3975,-13.895,926.071,71.342,0,0,0,0
2019/1/5 4:00,-22.7,-12.647,926.073,67.151,0,0,0,0
2019/1/5 4:15,-22.5,-12.621,926.071,66.209,0,0,0,0
2019/1/5 4:30,-23.08,-12.561,926.073,66.087,0,0,0,0
2019/1/5 4:45,-23.89,-12.311,926.073,65.562,0,0,0,0
2019/1/5 5:00,-24.7375,-11.957,926.073,64.589,0,0,0,0
2019/1/5 5:15,-24.72,-12.773,926.074,66.229,0,0,0,0
2019/1/5 5:30,-24.9825,-12.905,926.074,67.314,0,0,0,0
2019/1/5 5:45,-25.3575,-12.505,926.074,66.819,0,0,0,0
2019/1/5 6:00,-25.0475,-13.843,926.075,68.101,0,0,0,0
2019/1/5 6:15,-23.9,-13.043,926.075,68.644,0,0,0,0
2019/1/5 6:30,-24.3875,-13.192,926.074,66.709,0,0,0,0
2019/1/5 6:45,-24.3575,-13.155,926.075,67.112,0,0,0,0
2019/1/5 7:00,-24.555,-13.236,926.075,67.316,0,0,0,0
2019/1/5 7:15,-24.9,-13.97,926.076,69.067,0,0,0,0
2019/1/5 7:30,-24.015,-14.298,926.075,69.932,0,0,0,0
2019/1/5 7:45,-23.795,-14.244,926.075,69.592,0,0,0,0
2019/1/5 8:00,-23.1725,-15.223,926.076,71.059,0,0,0,0
2019/1/5 8:15,-24.7275,-15.638,926.076,72.547,0,0,0,0
2019/1/5 8:30,-24.4975,-15.539,926.077,72.046,0,0,0,0
2019/1/5 8:45,-25.9075,-15.073,926.075,68.909,0,0,0,0
2019/1/5 9:00,-25.44,-15.462,926.075,68.76,0,0,0,0
2019/1/5 9:15,-24.845,-15.464,926.074,70.25,0,0,0,0
2019/1/5 9:30,-24.19,-15.388,926.068,69.965,0,0,5.41333,0.6376
2019/1/5 9:45,-22.9975,-15.35,926.068,69.603,26.875,24.1875,12.2667,1.472667
2019/1/5 10:00,-21.895,-14.599,926.062,68.496,41.6,37.44,16.5333,3.308867
2019/1/5 10:15,-18.535,-14.074,926.064,67.515,99.9,89.91,43.52,5.7338
2019/1/5 10:30,-12.665,-13.231,926.06,65.54,141.475,127.17,64.3867,13.364601
2019/1/5 10:45,-5.9775,-12.686,926.055,63.702,208.25,187.133,95.1067,20.736067
2019/1/5 11:00,-0.645,-12.4,926.047,62.811,267.25,240.39,123.853,24.787668
2019/1/5 11:15,1.7825,-11.572,926.042,60.655,320.425,288.18,147.933,28.277
2019/1/5 11:30,5.1025,-11.02,926.037,58.728,360.95,324.585,167.2,31.7336
2019/1/5 11:45,8.3775,-10.348,926.03,57.023,419.6,376.942,195.36,32.537334
2019/1/5 12:00,8.6125,-9.598,926.03,54.773,438.75,395.235,204.373,35.165535
2019/1/5 12:15,10.34,-9.347,926.021,53.619,492.75,442.913,228.467,38.23507
2019/1/5 12:30,13.365,-8.971,926.013,52.443,539.325,485.392,108.907,40.017403
2019/1/5 12:45,15.8125,-8.552,926.01,51.544,561.775,505.597,97.5733,41.11907
2019/1/5 13:00,17.66,-8.455,926.008,50.897,592.725,533.43,97.6534,42.188934
2019/1/5 13:15,16.1425,-8.058,926.008,49.991,622,559.823,105.32,42.620068
2019/1/5 13:30,17.5325,-7.421,926.008,48.598,626.05,563.445,173.907,43.099403
2019/1/5 13:45,17.835,-7.082,926.013,47.615,608.1,547.29,304.16,42.993534
2019/1/5 14:00,21.8825,-7.09,926.013,47.727,613.825,552.443,302.013,42.599068
2019/1/5 14:15,19.555,-6.726,926.016,47.11,610.6,549.54,298.654,41.902138
2019/1/5 14:30,19.6175,-6.444,926.018,46.691,611.2,550.08,293.387,41.0222
2019/1/5 14:45,21.185,-5.89,926.023,45.69,588.475,529.627,285.427,39.83387
2019/1/5 15:00,24.19,-5.764,926.027,45.416,555.5,499.95,276.507,38.24327
2019/1/5 15:15,23.675,-5.748,926.032,45.615,526.4,473.76,261.813,36.510536
2019/1/5 15:30,19.5975,-5.529,926.038,45.369,498.65,448.785,245.707,34.333
2019/1/5 15:45,19.92,-5.429,926.042,46.366,461.35,415.215,226.627,32.131203
2019/1/5 16:00,17.17,-5.378,926.048,46.36,423.5,381.15,206.293,29.473536
2019/1/5 16:15,14.09,-5.467,926.054,47.164,381.45,343.305,183.88,26.199535
2019/1/5 16:30,12.27,-5.167,926.062,46.565,331.075,297.967,158.827,22.284868
2019/1/5 16:45,7.75,-4.973,926.067,46.118,277.275,249.547,131.613,17.395267
2019/1/5 17:00,2.2425,-5.041,926.071,46.785,220.9,198.81,103.987,11.742467
2019/1/5 17:15,0.1125,-5.176,926.07,46.492,179.65,161.753,85.28,6.412067
2019/1/5 17:30,-1.9375,-5.423,926.067,48.178,121.75,109.688,58.4933,3.6634
2019/1/5 17:45,-5.9375,-5.732,926.068,49.013,74.975,67.6575,37.5733,2.134733
2019/1/5 18:00,-8.585,-6.036,926.068,49.953,40.1,36.2475,22.5333,0.4734
2019/1/5 18:15,-11.68,-6.547,926.067,51.562,0,0,6.73333,0
2019/1/5 18:30,-13.5475,-6.997,926.069,53.165,0,0,0,0
2019/1/5 18:45,-15.39,-7.048,926.077,54.343,0,0,0,0
2019/1/5 19:00,-15.8575,-7.216,926.078,54.486,0,0,0,0
2019/1/5 19:15,-16.06,-8.404,926.076,51.249,0,0,0,0
2019/1/5 19:30,-16.285,-8.817,926.076,52.221,0,0,0,0
2019/1/5 19:45,-16.7125,-9.118,926.077,53.015,0,0,0,0
2019/1/5 20:00,-17.345,-9.708,926.078,54.754,0,0,0,0
2019/1/5 20:15,-17.6775,-9.83,926.077,54.752,0,0,0,0
2019/1/5 20:30,-18.355,-10.023,926.075,55.336,0,0,0,0
2019/1/5 20:45,-18.2,-9.877,926.075,54.582,0,0,0,0
2019/1/5 21:00,-16.78,-9.919,926.074,54.349,0,0,0,0
2019/1/5 21:15,-16.485,-10.258,926.074,55.44,0,0,0,0
2019/1/5 21:30,-16.4025,-10.294,926.074,55.391,0,0,0,0
2019/1/5 21:45,-17.4675,-10.677,926.075,56.347,0,0,0,0
2019/1/5 22:00,-18.4075,-12.294,926.078,58.888,0,0,0,0
2019/1/5 22:15,-18.0725,-12.552,926.077,62.404,0,0,0,0
2019/1/5 22:30,-18.9,-13.276,926.077,64.695,0,0,0,0
2019/1/5 22:45,-18.74,-13.675,926.075,65.371,0,0,0,0
2019/1/5 23:00,-18.6275,-14.091,926.075,66.459,0,0,0,0
2019/1/5 23:15,-19.05,-14.382,926.075,68.103,0,0,0,0
2019/1/5 23:30,-20.155,-14.116,926.074,66.929,0,0,0,0
2019/1/5 23:45,-20.675,-13.925,926.073,66.966,0,0,0,0
2019/1/6 0:00,-20.375,-13.941,926.074,67.444,0,0,0,0
2019/1/6 0:15,-21.0125,-14.362,926.074,68.758,0,0,0,0
2019/1/6 0:30,-21.555,-14.618,926.073,69.527,0,0,0,0
2019/1/6 0:45,-21.4025,-14.884,926.074,70.496,0,0,0,0
2019/1/6 1:00,-21.6725,-14.839,926.074,71.403,0,0,0,0
2019/1/6 1:15,-20.87,-14.617,926.074,71.188,0,0,0,0
2019/1/6 1:30,-21.0025,-15.079,926.075,71.179,0,0,0,0
2019/1/6 1:45,-20.53,-15.014,926.075,71.812,0,0,0,0
2019/1/6 2:00,-19.5875,-14.627,926.077,70.701,0,0,0,0
2019/1/6 2:15,-18.59,-15.33,926.075,71.55,0,0,0,0
2019/1/6 2:30,-18.4375,-15.644,926.074,72.805,0,0,0,0
2019/1/6 2:45,-18.985,-15.588,926.074,74.191,0,0,0,0
2019/1/6 3:00,-19.3,-14.947,926.073,73.558,0,0,0,0
2019/1/6 3:15,-20.075,-15.313,926.073,73,0,0,0,0
2019/1/6 3:30,-20.4825,-14.838,926.073,71.295,0,0,0,0
2019/1/6 3:45,-20.9925,-15.025,926.073,72.63,0,0,0,0
2019/1/6 4:00,-21,-14.331,926.072,69.877,0,0,0,0
2019/1/6 4:15,-21.38,-15.008,926.072,71.525,0,0,0,0
2019/1/6 4:30,-22.5475,-15.271,926.073,71.417,0,0,0,0
2019/1/6 4:45,-22.7225,-15.637,926.073,72.673,0,0,0,0
2019/1/6 5:00,-21.875,-15.73,926.072,73.263,0,0,0,0
2019/1/6 5:15,-22.3325,-15.19,926.072,72.642,0,0,0,0
2019/1/6 5:30,-21.8525,-15.137,926.073,71.743,0,0,0,0
2019/1/6 5:45,-21.755,-15.079,926.073,72.15,0,0,0,0
2019/1/6 6:00,-22.515,-15.482,926.074,73.061,0,0,0,0
2019/1/6 6:15,-23.1725,-15.37,926.073,73.584,0,0,0,0
2019/1/6 6:30,-23.175,-15.592,926.073,73.267,0,0,0,0
2019/1/6 6:45,-22.755,-14.883,926.074,72.693,0,0,0,0
2019/1/6 7:00,-23.23,-14.693,926.074,70.986,0,0,0,0
2019/1/6 7:15,-24.1475,-14.756,926.074,71.342,0,0,0,0
2019/1/6 7:30,-24.4125,-15.443,926.074,70.758,0,0,0,0
2019/1/6 7:45,-24.815,-14.659,926.074,73.299,0,0,0,0
2019/1/6 8:00,-24.75,-14.581,926.074,71.474,0,0,0,0
2019/1/6 8:15,-24.4925,-15.201,926.073,72.378,0,0,0,0
2019/1/6 8:30,-24.6,-13.691,926.073,71.533,0,0,0,0
2019/1/6 8:45,-24.6,-13.188,926.072,68.681,0,0,0,0
2019/1/6 9:00,-24.09,-14.128,926.07,70.709,0,0,0,0
2019/1/6 9:15,-24.05,-14.973,926.068,70.313,0,0,0,0.102067
2019/1/6 9:30,-23.6175,-14.383,926.06,72.038,12.325,11.0925,9.84,1.173467
2019/1/6 9:45,-23.095,-14.277,926.062,70.722,43.9,39.51,20.4,2.613133
2019/1/6 10:00,-19.6225,-14.348,926.062,69.611,80.975,72.8775,32.76,3.84
2019/1/6 10:15,-16.1875,-13.176,926.062,66.51,95.75,86.175,43.28,6.3164
2019/1/6 10:30,-11.38,-13.112,926.052,67.002,136.1,122.49,62.5733,11.800667
2019/1/6 10:45,-5.515,-12.524,926.05,66.25,202.25,182.025,94.6533,18.943134
2019/1/6 11:00,-1.5525,-11.728,926.042,64.939,275.425,247.882,127.387,23.823336
2019/1/6 11:15,2.98,-10.787,926.036,62.907,307.375,276.638,142.293,25.648401
2019/1/6 11:30,8.3425,-10.092,926.028,61.259,351.875,316.687,165.067,31.150469
2019/1/6 11:45,16.8675,-8.488,926.021,54.571,419.375,377.438,197.96,29.54
2019/1/6 12:00,19.695,-8.698,926.016,53.9,462.225,416.003,219.68,34.174603
2019/1/6 12:15,23.6375,-8.29,926.01,51.839,500.15,450.135,235.653,37.692066
2019/1/6 12:30,25.695,-7.593,926.01,49.713,534.325,480.892,106.08,39.557266
2019/1/6 12:45,24.48,-7.571,926.009,49.043,570.3,513.27,90.4933,40.11007
2019/1/6 13:00,28.8025,-7.605,926.012,49.631,598.25,538.425,100.28,40.089
2019/1/6 13:15,31.9144,-7.587,926.014,48.534,622.297,560.067,97.9661,40.79347
2019/1/6 13:30,29.685,-7.097,926.016,46.197,591.375,532.237,153.28,39.765537
2019/1/6 13:45,29.1175,-6.969,926.018,46.154,623.675,561.33,320.213,41.96527
2019/1/6 14:00,33.1825,-6.126,926.023,44.598,613.375,552.06,303.613,42.876
2019/1/6 14:15,30.22,-5.541,926.024,43.542,619.65,557.595,305.067,42.6178
2019/1/6 14:30,29.8125,-5.427,926.027,43.908,623.025,560.835,300.027,41.714268
2019/1/6 14:45,30.665,-5.319,926.027,46.691,603.7,543.555,293.147,40.644268
2019/1/6 15:00,27.8225,-5.562,926.031,48.726,569.5,512.64,283.4,38.5266
2019/1/6 15:15,29.96,-5.311,926.036,47.977,536.15,482.152,268.64,35.861736
2019/1/6 15:30,28.815,-4.944,926.035,47.617,488.525,439.56,242,35.62167
2019/1/6 15:45,28.52,-4.357,926.036,47.334,476.35,428.67,234.533,32.890934
2019/1/6 16:00,27.5225,-4.297,926.04,48.282,427.475,384.772,209.347,31.048468
2019/1/6 16:15,26.3525,-4.031,926.043,48.358,400.65,360.563,195.32,28.412935
2019/1/6 16:30,25.475,-3.874,926.049,47.99,353.175,317.88,171.373,24.692068
2019/1/6 16:45,19.955,-3.702,926.052,47.312,301.3,271.17,144.28,20.338333
2019/1/6 17:00,13.1775,-3.791,926.054,47.078,233.225,209.902,110.12,12.075067
2019/1/6 17:15,6.935,-3.868,926.053,47.53,142.25,128.025,68.0533,6.928667
2019/1/6 17:30,3.805,-4.057,926.054,48.897,158.65,142.785,76.96,4.523467
2019/1/6 17:45,-0.00750001,-4.281,926.051,50.75,101.825,91.6425,50.5067,2.4608
2019/1/6 18:00,-3.825,-4.632,926.048,52.077,49.475,44.5275,26.7733,0.936667
2019/1/6 18:15,-7.2825,-5.039,926.049,53.379,11.825,10.6425,12.0933,0.011067
2019/1/6 18:30,-9.5575,-5.661,926.048,54.17,0,0,0,0
2019/1/6 18:45,-11.7425,-5.907,926.07,55.106,0,0,0,0
2019/1/6 19:00,-13.015,-6.276,926.065,56.592,0,0,0,0
2019/1/6 19:15,-14.0575,-7.174,926.064,59.853,0,0,0,0
2019/1/6 19:30,-14.2925,-7.495,926.062,61.735,0,0,0,0
2019/1/6 19:45,-14.915,-7.047,926.073,60.184,0,0,0,0
2019/1/6 20:00,-16.39,-7.82,926.075,62.54,0,0,0,0
2019/1/6 20:15,-17.29,-8.084,926.075,63.047,0,0,0,0
2019/1/6 20:30,-16.895,-8.333,926.077,63.137,0,0,0,0
2019/1/6 20:45,-17.47,-8.618,926.076,63.102,0,0,0,0
2019/1/6 21:00,-17.425,-9.267,926.075,64.518,0,0,0,0
2019/1/6 21:15,-17.4875,-9.375,926.074,64.476,0,0,0,0
2019/1/6 21:30,-17.8375,-9.199,926.074,63.999,0,0,0,0
2019/1/6 21:45,-17.59,-9.697,926.073,64.927,0,0,0,0
2019/1/6 22:00,-17.9375,-9.784,926.074,64.658,0,0,0,0
2019/1/6 22:15,-18.06,-11.38,926.072,66.673,0,0,0,0
2019/1/6 22:30,-18.6,-11.758,926.072,69.554,0,0,0,0
2019/1/6 22:45,-19.3525,-13.081,926.07,71.619,0,0,0,0
2019/1/6 23:00,-19.95,-13.32,926.071,73.11,0,0,0,0
2019/1/6 23:15,-20.0575,-13.634,926.07,73.981,0,0,0,0
2019/1/6 23:30,-19.035,-13.811,926.07,74.246,0,0,0,0
2019/1/6 23:45,-19.4375,-13.652,926.07,73.246,0,0,0,0
2019/1/7 0:00,-19.8,-13.112,926.07,71.363,0,0,0,0
2019/1/7 0:15,-19.8675,-13.206,926.073,71.782,0,0,0,0
2019/1/7 0:30,-18.1675,-13.811,926.07,71.161,0,0,0,0
2019/1/7 0:45,-19.395,-12.468,926.07,70.638,0,0,0,0
2019/1/7 1:00,-19.725,-13.716,926.071,70.186,0,0,0,0
2019/1/7 1:15,-19.695,-13.701,926.071,72.65,0,0,0,0
2019/1/7 1:30,-19.925,-14.014,926.071,72.351,0,0,0,0
2019/1/7 1:45,-20.1525,-14.012,926.073,73.318,0,0,0,0
2019/1/7 2:00,-20.4,-14.073,926.074,73.855,0,0,0,0
2019/1/7 2:15,-20.75,-14.067,926.072,73.714,0,0,0,0
2019/1/7 2:30,-21.1525,-14.136,926.07,72.738,0,0,0,0
2019/1/7 2:45,-21.545,-14.676,926.07,73.393,0,0,0,0
2019/1/7 3:00,-21.575,-14.049,926.07,72.231,0,0,0,0
2019/1/7 3:15,-21.165,-12.798,926.07,71.851,0,0,0,0
2019/1/7 3:30,-21.42,-13.734,926.07,67.222,0,0,0,0
2019/1/7 3:45,-20.4725,-13.013,926.07,69.885,0,0,0,0
2019/1/7 4:00,-20.435,-13.126,926.071,67.652,0,0,0,0
2019/1/7 4:15,-21.225,-13.691,926.07,69.088,0,0,0,0
2019/1/7 4:30,-22.42,-12.098,926.07,66.565,0,0,0,0
2019/1/7 4:45,-23.365,-13.345,926.07,69.242,0,0,0,0
2019/1/7 5:00,-23.6225,-14.03,926.07,70.398,0,0,0,0
2019/1/7 5:15,-24.5275,-12.55,926.07,71.1,0,0,0,0
2019/1/7 5:30,-24.97,-11.976,926.071,66.685,0,0,0,0
2019/1/7 5:45,-25.4375,-13.043,926.071,70.522,0,0,0,0
2019/1/7 6:00,-25.2375,-13.938,926.071,70.374,0,0,0,0
2019/1/7 6:15,-25.465,-14.587,926.07,72.85,0,0,0,0
2019/1/7 6:30,-25.9425,-14.415,926.07,74.229,0,0,0,0
2019/1/7 6:45,-26.1375,-13.766,926.071,73.684,0,0,0,0
2019/1/7 7:00,-25.8175,-14.017,926.071,71.682,0,0,0,0
2019/1/7 7:15,-25.3675,-13.084,926.073,70.878,0,0,0,0
2019/1/7 7:30,-25.2075,-14.565,926.074,72.03,0,0,0,0
2019/1/7 7:45,-25.09,-15.28,926.074,73.961,0,0,0,0
2019/1/7 8:00,-25.7225,-15.204,926.072,74.25,0,0,0,0
2019/1/7 8:15,-26.03,-14.677,926.072,74.978,0,0,0,0
2019/1/7 8:30,-25.82,-15.209,926.071,73.722,0,0,0,0
2019/1/7 8:45,-25.81,-14.734,926.071,74.252,0,0,0,0
2019/1/7 9:00,-25.33,-14.677,926.071,74.707,0,0,0,0
2019/1/7 9:15,-25.23,-14.501,926.069,74.412,0,0,0,0.094933
2019/1/7 9:30,-25.0725,-14.56,926.063,73.639,8.275,7.4475,8.78667,1.239333
2019/1/7 9:45,-22.0856,-15.315,926.063,74.455,47.1356,42.422,19.2407,2.4364
2019/1/7 10:00,-17.9975,-15.021,926.062,73.267,89.725,80.7525,37.1867,3.958
2019/1/7 10:15,-12.5875,-14.441,926.063,71.397,137.85,123.997,60.2533,6.984
2019/1/7 10:30,-7.835,-13.187,926.057,68.939,189.225,170.212,83.3467,15.958534
2019/1/7 10:45,-1.1325,-12.133,926.049,65.918,242.875,218.497,108.88,25.437403
2019/1/7 11:00,4.4575,-11.025,926.04,62.85,295.35,265.545,133.56,30.028803
2019/1/7 11:15,15.12,-9.715,926.036,59.296,350.35,315.045,161.4,33.377666
2019/1/7 11:30,20.89,-8.483,926.028,55.674,400.25,360,185.627,35.8184
2019/1/7 11:45,21.115,-7.691,926.026,53.413,451.65,406.328,209.347,38.361202
2019/1/7 12:00,21.455,-7.98,926.021,55.035,505.325,454.747,234.12,40.923267
2019/1/7 12:15,17.5375,-7.696,926.014,54.341,549,494.078,254.413,42.8594
2019/1/7 12:30,22.7325,-6.764,926.009,51.556,581.55,523.395,80.08,44.083935
2019/1/7 12:45,25.235,-5.765,926.008,47.918,612.1,550.868,55.9733,45.13987
2019/1/7 13:00,28.8925,-5.83,926.008,47.906,649.375,584.438,54.7733,45.971268
2019/1/7 13:15,35.715,-5.057,926.008,46.443,674.35,606.915,57.32,46.62727
2019/1/7 13:30,33.215,-4.256,926.005,44.614,679.775,611.797,124.333,46.81287
2019/1/7 13:45,32.695,-2.903,926.002,41.005,670.975,603.878,350.64,46.9166
2019/1/7 14:00,27.8525,-2.43,926.002,39.656,670.325,603.292,329.12,47.06307
2019/1/7 14:15,27.04,-2.559,926.003,40.191,665.15,598.635,324.827,46.800804
2019/1/7 14:30,28.3425,-2.688,926.003,41.802,672.425,605.182,319.467,46.141068
2019/1/7 14:45,28.3475,-2.133,926.003,40.972,653.675,588.307,311.254,45.15947
2019/1/7 15:00,29.7475,-2.29,926.006,41.45,607.25,546.525,299.48,43.818935
2019/1/7 15:15,23.8075,-1.966,926.012,41.218,587.95,529.155,286.76,42.388336
2019/1/7 15:30,21.645,-2.154,926.018,41.45,559.175,503.257,270.747,40.598335
2019/1/7 15:45,20.08,-1.964,926.023,41.306,522.875,470.587,250.68,38.590202
2019/1/7 16:00,16.045,-1.865,926.03,40.567,487,438.3,230,36.233803
2019/1/7 16:15,18.47,-1.962,926.039,39.874,442,397.8,207.867,33.512936
2019/1/7 16:30,15.4825,-1.775,926.044,39.031,395.2,355.68,183.147,30.176535
2019/1/7 16:45,14.53,-1.62,926.052,38.917,340.25,306.225,156.133,25.5496
2019/1/7 17:00,10.995,-1.664,926.058,40.563,286.8,258.233,129.16,17.510735
2019/1/7 17:15,8.8225,-1.999,926.062,43.631,230.9,208.035,103.24,7.6694
2019/1/7 17:30,4.7875,-2.327,926.063,45.234,175.65,158.31,77.4933,3.8868
2019/1/7 17:45,1.625,-2.696,926.061,46.732,118.2,106.56,52.16,2.181467
2019/1/7 18:00,-1.8475,-3.147,926.062,47.847,65.75,59.3775,30.1467,1.041
2019/1/7 18:15,-6.2375,-3.723,926.059,48.545,22.825,20.655,12.9733,0.036667
2019/1/7 18:30,-10.0325,-4.178,926.058,49.568,0,0,0.08,0
2019/1/7 18:45,-12.1625,-4.83,926.069,51.692,0,0,0,0
2019/1/7 19:00,-12.9875,-5.157,926.074,53.273,0,0,0,0
2019/1/7 19:15,-14.44,-5.325,926.072,53.55,0,0,0,0
2019/1/7 19:30,-14.755,-5.769,926.074,55.303,0,0,0,0
2019/1/7 19:45,-15.45,-6.18,926.073,56.571,0,0,0,0
2019/1/7 20:00,-15.6875,-6.536,926.073,54.783,0,0,0,0
2019/1/7 20:15,-16.6775,-7.132,926.074,53.279,0,0,0,0
2019/1/7 20:30,-16.91,-7.36,926.074,51.733,0,0,0,0
2019/1/7 20:45,-17.6575,-7.762,926.074,52.266,0,0,0,0
2019/1/7 21:00,-17.875,-8.096,926.072,53.053,0,0,0,0
2019/1/7 21:15,-17.865,-8.398,926.074,53.83,0,0,0,0
2019/1/7 21:30,-18.445,-8.185,926.074,52.984,0,0,0,0
2019/1/7 21:45,-19.0675,-9.323,926.075,55.403,0,0,0,0
2019/1/7 22:00,-18.6425,-8.887,926.075,55.124,0,0,0,0
2019/1/7 22:15,-19.43,-10.784,926.074,60.777,0,0,0,0
2019/1/7 22:30,-19.65,-11.31,926.075,62.575,0,0,0,0
2019/1/7 22:45,-19.855,-10.835,926.074,62.488,0,0,0,0
2019/1/7 23:00,-20.1575,-11.782,926.073,65.399,0,0,0,0
2019/1/7 23:15,-20.4075,-12.153,926.073,66.64,0,0,0,0
2019/1/7 23:30,-20.5,-13.422,926.073,68.093,0,0,0,0
2019/1/7 23:45,-20.89,-13.502,926.074,70.426,0,0,0,0
2019/1/8 0:00,-21.3775,-13.191,926.074,70.646,0,0,0,0
2019/1/8 0:15,-21.795,-13.55,926.076,68.734,0,0,0,0
2019/1/8 0:30,-21.95,-12.596,926.075,69.045,0,0,0,0
2019/1/8 0:45,-22.1925,-13.112,926.075,69.348,0,0,0,0
2019/1/8 1:00,-22.4525,-13.278,926.074,72.081,0,0,0,0
2019/1/8 1:15,-22.5575,-13.141,926.074,71.977,0,0,0,0
2019/1/8 1:30,-22.76,-13.746,926.074,73.019,0,0,0,0
2019/1/8 1:45,-23.0575,-13.58,926.073,73.084,0,0,0,0
2019/1/8 2:00,-23.055,-13.262,926.074,71.112,0,0,0,0
2019/1/8 2:15,-22.8525,-14.098,926.073,71.204,0,0,0,0
2019/1/8 2:30,-23.46,-12.45,926.072,68.38,0,0,0,0
2019/1/8 2:45,-23.785,-12.841,926.072,67.456,0,0,0,0
2019/1/8 3:00,-24.1,-13.059,926.073,68.864,0,0,0,0
2019/1/8 3:15,-24,-13.09,926.07,66.823,0,0,0,0
